Month,Day,"Time
(hour)",(T_oa-db),(T_ra),(V_ma),(V_oa),(V_ra),(T_ma)," Q
(kW)",(T_ahc),T_sa
1,2,1,-7.777777778,21.71844444,2.705513982,0.672628653,2.032885329,14.38527778,38.6115,25.9376585,27.7376585
1,2,2,-8.333333333,21.70783333,2.705513982,0.672628653,2.032885329,14.23916667,39.0783,25.92527045,27.72527045
1,2,3,-8.333333333,21.69983333,2.705513982,0.672628653,2.032885329,14.23316667,39.9419,26.17727488,27.97727488
1,2,4,-8.333333333,21.694,2.705513982,0.672628653,2.032885329,14.22877778,40.0311,26.19937728,27.99937728
1,2,5,-8.888888889,21.68927778,2.705513982,0.672628653,2.032885329,14.08711111,40.6522,26.23744709,28.03744709
1,2,6,-8.888888889,21.68144444,2.705513982,0.672628653,2.032885329,14.08122222,41.07,26.35618072,28.15618072
1,2,7,-8.888888889,21.67833333,2.705513982,0.672628653,2.032885329,14.07888889,41.3216,26.42894501,28.22894501
1,2,8,-8.888888889,21.67711111,2.705513982,0.672628653,2.032885329,14.07794444,41.4575,26.46857714,28.26857714
1,2,9,-8.333333333,21.69066667,2.705513982,0.672628653,2.032885329,14.22627778,39.4844,26.0332935,27.8332935
1,2,10,-8.888888889,21.73911111,2.705513982,0.672628653,2.032885329,14.12455556,34.2411,24.36004354,26.16004354
1,2,11,-8.333333333,21.78833333,2.705513982,0.672628653,2.032885329,14.29966667,31.8051,23.81277096,25.61277096
1,2,12,-7.777777778,21.80205556,2.705513982,0.672628653,2.032885329,14.44805556,31.8653,23.98408625,25.78408625
1,2,13,-7.777777778,21.80833333,2.705513982,0.672628653,2.032885329,14.45277778,30.4315,23.55987807,25.35987807
1,2,14,-7.777777778,21.79038889,2.705513982,0.672628653,2.032885329,14.43933333,34.527,24.77159276,26.57159276
1,2,15,-8.333333333,21.74627778,2.705513982,0.672628653,2.032885329,14.26805556,37.1167,25.36867175,27.16867175
1,2,16,-7.222222222,21.72527778,2.705513982,0.672628653,2.032885329,14.5285,38.0613,25.92193573,27.72193573
1,2,17,-7.222222222,21.71577778,2.705513982,0.672628653,2.032885329,14.52138889,38.976,26.1883465,27.9883465
1,2,18,-6.666666667,21.71277778,2.705513982,0.672628653,2.032885329,14.65727778,38.7434,26.26008791,28.06008791
1,2,19,-6.111111111,21.71894444,2.705513982,0.672628653,2.032885329,14.8,38.281,26.27001644,28.07001644
1,2,20,-6.111111111,21.71838889,2.705513982,0.672628653,2.032885329,14.79955556,38.6685,26.38565953,28.18565953
1,2,21,-5.555555556,21.72055556,2.705513982,0.672628653,2.032885329,14.93933333,38.0775,26.35389632,28.15389632
1,2,22,-5,21.73138889,2.705513982,0.672628653,2.032885329,15.08561111,37.2213,26.24917487,28.04917487
1,2,23,-5,21.73233333,2.705513982,0.672628653,2.032885329,15.08627778,37.7113,26.39683049,28.19683049
1,2,24,-2.777777778,21.74611111,2.705513982,0.672628653,2.032885329,15.64911111,35.5228,26.32408266,28.12408266
1,3,1,-2.7778,21.7624,2.7055,0.6726,2.0329,15.6614,35.4824,26.3247,28.1247
1,3,2,-1.1111,21.7697,2.7055,0.6726,2.0329,16.0812,34.3204,26.4103,28.2103
1,3,3,-0.5556,21.7834,2.7055,0.6726,2.0329,16.2297,33.6999,26.3772,28.1772
1,3,4,0,21.7918,2.7055,0.6726,2.0329,16.3741,33.0213,26.3222,28.1222
1,3,5,0.5556,21.8022,2.7055,0.6726,2.0329,16.5199,32.1018,26.196,27.996
1,3,6,0.5556,21.8077,2.7055,0.6726,2.0329,16.5242,32.1409,26.2121,28.0121
1,3,7,0.5556,21.8066,2.7055,0.6726,2.0329,16.5232,32.1961,26.2278,28.0278
1,3,8,0.5556,21.8081,2.7055,0.6726,2.0329,16.5244,31.8773,26.1329,27.9329
1,3,9,0.5556,21.8121,2.7055,0.6726,2.0329,16.5274,31.4486,26.0068,27.8068
1,3,10,1.1111,21.8208,2.7055,0.6726,2.0329,16.6721,30.5625,25.8889,27.6889
1,3,11,1.6667,21.8371,2.7055,0.6728,2.0328,16.8216,28.5375,25.4322,27.2322
1,3,12,3.3333,21.8583,2.7055,0.7358,1.9697,16.8199,26.7633,24.8952,26.6952
1,3,13,3.3333,21.8791,2.7055,0.738,1.9675,16.82,25.017,24.3683,26.1683
1,3,14,2.7778,21.885,2.7055,0.7172,1.9883,16.8199,25.6571,24.5614,26.3614
1,3,15,2.2222,21.8878,2.7055,0.6972,2.0083,16.8199,24.282,24.1465,25.9465
1,3,16,2.2222,21.8743,2.7055,0.6957,2.0099,16.8213,27.8858,25.2353,27.0353
1,3,17,2.2222,21.8487,2.7055,0.693,2.0125,16.8212,28.7558,25.4977,27.2977
1,3,18,1.6667,21.8392,2.7055,0.673,2.0325,16.8212,29.4274,25.7004,27.5004
1,3,19,1.1111,21.8317,2.7055,0.6726,2.0329,16.7886,29.9138,25.8135,27.6135
1,3,20,0.5556,21.8227,2.7055,0.6726,2.0329,16.5354,31.1451,25.9235,27.7235
1,3,21,0.5556,21.8168,2.7055,0.6726,2.0329,16.5309,31.3021,25.9663,27.7663
1,3,22,-0.5556,21.8053,2.7055,0.6726,2.0329,16.2461,32.7698,26.1141,27.9141
1,3,23,-3.8889,21.7653,2.7055,0.6726,2.0329,15.3873,36.6593,26.3938,28.1938
1,3,24,-6.1111,21.7154,2.7055,0.6726,2.0329,14.7973,39.7356,26.7031,28.5031
1,4,1,-7.7778,21.6774,2.7165,0.6726,2.0439,14.3841,42.0808,26.9235,28.7235
1,4,2,-8.8889,21.6497,2.7359,0.6726,2.0632,14.1417,43.5931,27.0289,28.8289
1,4,3,-9.4444,21.6383,2.7324,0.6726,2.0598,13.9867,44.2121,27.0664,28.8664
1,4,4,-9.4444,21.6315,2.7451,0.6726,2.0725,14.0169,44.7428,27.1939,28.9939
1,4,5,-9.4444,21.6293,2.7396,0.6726,2.067,14.0001,44.8887,27.2457,29.0457
1,4,6,-10,21.6254,2.7445,0.6726,2.0719,13.8746,45.4038,27.2424,29.0424
1,4,7,-10,21.6217,2.7414,0.6726,2.0688,13.863,45.4688,27.2646,29.0646
1,4,8,-10,21.6176,2.753,0.6726,2.0804,13.8926,45.8916,27.3632,29.1632
1,4,9,-9.4444,21.6857,2.7055,0.6726,2.0329,13.9463,36.7206,24.9161,26.7161
1,4,10,-8.8889,21.7851,2.7055,0.6726,2.0329,14.1591,30.7717,23.3586,25.1586
1,4,11,-8.3333,21.838,2.7055,0.6726,2.0329,14.337,27.5848,22.5889,24.3889
1,4,12,-7.2222,21.8764,2.7055,0.6726,2.0329,14.6421,24.3177,21.9244,23.7244
1,4,13,-6.6667,21.9075,2.7055,0.6726,2.0329,14.8036,22.0466,21.4094,23.2094
1,4,14,-6.1111,21.9199,2.7055,0.6726,2.0329,14.951,20.9914,21.2439,23.0439
1,4,15,-5.5556,21.8944,2.7055,0.6726,2.0329,15.0699,26.3786,22.9811,24.7811
1,4,16,-5.5556,21.8525,2.7055,0.6726,2.0329,15.0384,28.8431,23.6878,25.4878
1,4,17,-5,21.8221,2.7055,0.6726,2.0329,15.1537,31.7633,24.6826,26.4826
1,4,18,-5.5556,21.7945,2.7055,0.6726,2.0329,14.9949,33.449,25.0239,26.8239
1,4,19,-5,21.7851,2.7055,0.6726,2.0329,15.1259,33.3431,25.1277,26.9277
1,4,20,-3.8889,21.7892,2.7055,0.6726,2.0329,15.4053,33.1036,25.3449,27.1449
1,4,21,-4.4444,21.7828,2.7055,0.6726,2.0329,15.2623,34.1785,25.5196,27.3196
1,4,22,-5,21.7706,2.7055,0.6726,2.0329,15.1151,34.8358,25.5642,27.3642
1,4,23,-5.5556,21.7597,2.7055,0.6726,2.0329,14.9687,35.759,25.6894,27.4894
1,4,24,-2.7778,21.7707,2.7055,0.6726,2.0329,15.6676,33.6462,25.7792,27.5792
1,5,1,-1.1111,21.8004,2.7055,0.6726,2.0329,16.1043,31.8786,25.6992,27.4992
1,5,2,0.5556,21.8232,2.7055,0.6726,2.0329,16.5358,30.2697,25.6601,27.4601
1,5,3,0.5556,21.8351,2.7055,0.6726,2.0329,16.5447,30.0159,25.5928,27.3928
1,5,4,-3.3333,21.8088,2.7055,0.6726,2.0329,15.5581,33.5256,25.6297,27.4297
1,5,5,-2.7778,21.7865,2.7055,0.6726,2.0329,15.6795,33.1841,25.6527,27.4527
1,5,6,-2.7778,21.7883,2.7055,0.6726,2.0329,15.6808,33.6906,25.8063,27.6063
1,5,7,-2.2222,21.7909,2.7055,0.6726,2.0329,15.8209,32.9601,25.7317,27.5317
1,5,8,-2.2222,21.7955,2.7055,0.6726,2.0329,15.8243,33.067,25.7673,27.5673
1,5,9,-1.1111,21.8144,2.7055,0.6726,2.0329,16.1148,30.1263,25.1827,26.9827
1,5,10,-0.5556,21.8493,2.7055,0.6726,2.0329,16.3791,27.3529,24.6197,26.4197
1,5,11,-1.1111,21.8621,2.7055,0.6726,2.0329,16.2224,27.4923,24.5005,26.3005
1,5,12,-1.1111,21.8648,2.7055,0.6726,2.0329,16.2231,26.6941,24.2609,26.0609
1,5,13,-2.7778,21.8624,2.7055,0.6726,2.0329,15.8105,27.4008,24.0493,25.8493
1,5,14,-3.3333,21.8546,2.7055,0.6726,2.0329,15.6959,27.2207,23.8773,25.6773
1,5,15,-4.4444,21.8269,2.7055,0.6726,2.0329,15.2954,31.9467,24.884,26.684
1,5,16,-4.4444,21.7917,2.7055,0.6726,2.0329,15.2691,33.4416,25.3054,27.1054
1,5,17,-5,21.7683,2.7055,0.6726,2.0329,15.1133,35.683,25.8165,27.6165
1,5,18,-5,21.7509,2.7055,0.6726,2.0329,15.1003,36.2022,25.9587,27.7587
1,5,19,-5,21.7462,2.7055,0.6726,2.0329,15.0967,36.6683,26.0949,27.8949
1,5,20,-5.5556,21.7361,2.7055,0.6726,2.0329,14.951,37.6364,26.2338,28.0338
1,5,21,-5.5556,21.7284,2.7055,0.6726,2.0329,14.9452,37.7723,26.2685,28.0685
1,5,22,-5.5556,21.7256,2.7055,0.6726,2.0329,14.9432,38.0404,26.3468,28.1468
1,5,23,-6.1111,21.7181,2.7055,0.6726,2.0329,14.7994,38.7986,26.4245,28.2245
1,5,24,-6.6667,21.7067,2.7055,0.6726,2.0329,14.6527,39.5893,26.5086,28.3086
1,6,1,-7.2222,21.6925,2.7055,0.6726,2.0329,14.5039,40.671,26.6775,28.4775
1,6,2,-7.7778,21.6763,2.7055,0.6726,2.0329,14.3536,41.7401,26.8407,28.6407
1,6,3,-8.3333,21.6644,2.7067,0.6726,2.0341,14.2099,42.4374,26.8935,28.6935
1,6,4,-8.8889,21.6486,2.7311,0.6726,2.0585,14.1278,43.4982,27.0086,28.8086
1,6,5,-8.8889,21.6439,2.7197,0.6726,2.0471,14.0927,43.4372,27.0079,28.8079
1,6,6,-8.8889,21.644,2.726,0.6726,2.0534,14.1103,43.5504,27.0298,28.8298
1,6,7,-8.8889,21.6407,2.7275,0.6726,2.0549,14.1119,43.7162,27.0737,28.8737
1,6,8,-8.3333,21.6463,2.7164,0.6726,2.0438,14.2229,43.1981,27.0884,28.8884
1,6,9,-7.7778,21.7115,2.7055,0.6726,2.0329,14.3801,34.7322,24.7716,26.5716
1,6,10,-7.2222,21.794,2.7055,0.6726,2.0329,14.5802,30.6222,23.7484,25.5484
1,6,11,-6.6667,21.832,2.7055,0.6726,2.0329,14.7468,28.0982,23.1643,24.9643
1,6,12,-6.6667,21.835,2.7055,0.6726,2.0329,14.7491,29.6452,23.63,25.43
1,6,13,-6.1111,21.8053,2.7055,0.6726,2.0329,14.8649,32.4585,24.5925,26.3925
1,6,14,-5,21.7873,2.7055,0.6726,2.0329,15.1276,32.7774,24.9598,26.7598
1,6,15,-5,21.7767,2.7055,0.6726,2.0329,15.1196,34.126,25.356,27.156
1,6,16,-4.4444,21.7643,2.7055,0.6726,2.0329,15.2484,34.7434,25.6747,27.4747
1,6,17,-4.4444,21.7581,2.7055,0.6726,2.0329,15.2438,35.287,25.833,27.633
1,6,18,-5,21.7498,2.7055,0.6726,2.0329,15.0994,35.9594,25.885,27.685
1,6,19,-5,21.7479,2.7055,0.6726,2.0329,15.098,35.596,25.7746,27.5746
1,6,20,-3.8889,21.7507,2.7055,0.6726,2.0329,15.3763,35.7094,26.0972,27.8972
1,6,21,-3.8889,21.7487,2.7055,0.6726,2.0329,15.3748,35.9929,26.1808,27.9808
1,6,22,-3.3333,21.7509,2.7055,0.6726,2.0329,15.5146,35.5486,26.1924,27.9924
1,6,23,-2.7778,21.7589,2.7055,0.6726,2.0329,15.6588,34.9993,26.1768,27.9768
1,6,24,-2.7778,21.7616,2.7055,0.6726,2.0329,15.6607,35.1448,26.2225,28.0225
1,7,1,-2.7778,21.7616,2.7055,0.6726,2.0329,15.6608,34.9495,26.1639,27.9639
1,7,2,-2.7778,21.7622,2.7055,0.6726,2.0329,15.6612,35.1088,26.2122,28.0122
1,7,3,-3.3333,21.7555,2.7055,0.6726,2.0329,15.5181,35.903,26.3024,28.1024
1,7,4,-4.4444,21.7385,2.7055,0.6726,2.0329,15.2291,37.3412,26.4342,28.2342
1,7,5,-6.6667,21.7067,2.7055,0.6726,2.0329,14.6527,40.0079,26.634,28.434
1,7,6,-8.3333,21.6728,2.7055,0.6726,2.0329,14.2128,41.9234,26.7486,28.5486
1,7,7,-9.4444,21.648,2.7196,0.6726,2.047,13.9581,43.3871,26.8527,28.6527
1,7,8,-10,21.6278,2.7402,0.6726,2.0675,13.8642,44.5515,27.0014,28.8014
1,7,9,-10.5556,21.673,2.7055,0.6726,2.0329,13.6606,38.0252,25.0088,26.8088
1,7,10,-11.1111,21.7187,2.7055,0.6726,2.0329,13.5567,37.6406,24.7862,26.5862
1,7,11,-11.6667,21.7108,2.7055,0.6726,2.0329,13.4127,38.3364,24.8439,26.6439
1,7,12,-12.2222,21.6989,2.7055,0.6726,2.0329,13.2657,39.0904,24.9158,26.7158
1,7,13,-12.2222,21.702,2.7055,0.6726,2.0329,13.268,37.9479,24.5777,26.3777
1,7,14,-11.6667,21.7098,2.7055,0.6726,2.0329,13.4119,37.9773,24.7361,26.5361
1,7,15,-11.1111,21.7521,2.7055,0.6726,2.0329,13.5818,30.7024,22.7422,24.5422
1,7,16,-11.6667,21.7909,2.7055,0.6726,2.0329,13.4729,31.0437,22.7315,24.5315
1,7,17,-12.2222,21.729,2.7156,0.6726,2.043,13.3197,40.5127,25.3509,27.1509
1,7,18,-12.7778,21.6563,2.731,0.6726,2.0584,13.1753,42.8748,25.8301,27.6301
1,7,19,-12.7778,21.6371,2.7275,0.6726,2.0549,13.1502,43.5911,26.0315,27.8315
1,7,20,-12.2222,21.6337,2.7273,0.6726,2.0547,13.2839,43.7708,26.2254,28.0254
1,7,21,-12.2222,21.6236,2.7494,0.6726,2.0768,13.3435,44.6879,26.4526,28.2526
1,7,22,-12.7778,21.6011,2.7828,0.6726,2.1102,13.2914,46.253,26.6945,28.4945
1,7,23,-13.3333,21.5808,2.7997,0.6726,2.1271,13.1927,47.436,26.8509,28.6509
1,7,24,-13.8889,21.5624,2.8218,0.6726,2.1492,13.1119,48.6804,27.0148,28.8148
1,8,1,-13.8889,21.5551,2.8171,0.6726,2.1444,13.0921,48.9671,27.0994,28.8994
1,8,2,-13.8889,21.5517,2.8249,0.6726,2.1522,13.1129,49.389,27.2029,29.0029
1,8,3,-14.4444,21.5438,2.8292,0.6726,2.1566,12.9877,50.0348,27.2339,29.0339
1,8,4,-14.4444,21.5388,2.8303,0.6726,2.1577,12.9872,50.3591,27.3202,29.1202
1,8,5,-15,21.5353,2.8289,0.6726,2.1562,12.8482,50.7733,27.2993,29.0993
1,8,6,-15,21.5293,2.8363,0.6726,2.1636,12.8662,51.1801,27.396,29.196
1,8,7,-14.4444,21.5351,2.8193,0.6726,2.1466,12.9511,50.7055,27.4371,29.2371
1,8,8,-14.4444,21.5439,2.807,0.6726,2.1343,12.9201,50.35,27.366,29.166
1,8,9,-14.4444,21.573,2.7653,0.6726,2.0926,12.8121,47.2231,26.56,28.36
1,8,10,-14.4444,21.6099,2.7358,0.6726,2.0631,12.7453,44.7627,25.9145,27.7145
1,8,11,-14.4444,21.6483,2.7055,0.6726,2.0329,12.6751,41.3355,24.9689,26.7689
1,8,12,-13.8889,21.6937,2.7055,0.6726,2.0329,12.8474,37.8368,24.1074,25.9074
1,8,13,-14.4444,21.7094,2.706,0.6726,2.0333,12.7226,38.2431,24.0966,25.8966
1,8,14,-13.8889,21.7023,2.7082,0.6726,2.0356,12.8627,38.5675,24.3293,26.1293
1,8,15,-13.8889,21.6976,2.7523,0.6726,2.0797,13.0007,37.6485,24.0201,25.8201
1,8,16,-13.8889,21.7021,2.7738,0.6726,2.1011,13.0714,36.6653,23.7226,25.5226
1,8,17,-14.4444,21.6478,2.8145,0.6726,2.1418,13.0221,45.4459,26.0309,27.8309
1,8,18,-15,21.5783,2.8341,0.6726,2.1615,12.897,47.8708,26.4991,28.2991
1,8,19,-15.5556,21.5471,2.8652,0.6726,2.1926,12.8371,49.7259,26.8098,28.6098
1,8,20,-16.6667,21.5185,2.8948,0.6726,2.2222,12.6458,51.4867,26.9561,28.7561
1,8,21,-17.2222,21.4976,2.9131,0.6726,2.2404,12.5572,52.6941,27.1066,28.9066
1,8,22,-17.2222,21.4902,2.9146,0.6726,2.2419,12.5561,53.2409,27.2489,29.0489
1,8,23,-17.7778,21.4836,2.9222,0.6726,2.2495,12.4463,54.1035,27.3326,29.1326
1,8,24,-18.3333,21.4674,2.9518,0.6726,2.2792,12.3981,55.3755,27.4787,29.2787
1,9,1,-18.3333,21.465,2.9334,0.6726,2.2607,12.3391,55.441,27.5294,29.3294
1,9,2,-18.8889,21.4528,2.9726,0.6726,2.3,12.3245,56.8519,27.6949,29.4949
1,9,3,-19.4444,21.4387,2.9796,0.6726,2.307,12.2095,57.741,27.7775,29.5775
1,9,4,-19.4444,21.4347,2.9827,0.6726,2.3101,12.216,58.1101,27.8676,29.6676
1,9,5,-19.4444,21.4272,3.0018,0.6726,2.3292,12.2689,58.7744,28.0014,29.8014
1,9,6,-20,21.419,3.0077,0.6726,2.3351,12.1562,59.5916,28.0701,29.8701
1,9,7,-20,21.4151,3.0099,0.6726,2.3372,12.1599,59.8959,28.1437,29.9437
1,9,8,-20,21.4097,3.0236,0.6726,2.351,12.1977,60.3803,28.2397,30.0397
1,9,9,-19.4444,21.5037,2.8509,0.6726,2.1783,11.8426,50.3143,26.0022,27.8022
1,9,10,-18.8889,21.6073,2.7942,0.6726,2.1216,11.8591,44.7683,24.7142,26.5142
1,9,11,-17.7778,21.6612,2.7457,0.6726,2.073,11.9994,40.9198,23.9633,25.7633
1,9,12,-17.2222,21.6993,2.7434,0.6726,2.0708,12.1566,38.5513,23.4434,25.2434
1,9,13,-16.1111,21.7282,2.7369,0.6726,2.0642,12.4286,35.4757,22.8497,24.6497
1,9,14,-14.4444,21.7661,2.725,0.6726,2.0524,12.8281,31.7969,22.2223,24.0223
1,9,15,-13.8889,21.8438,2.743,0.6726,2.0704,13.0815,31.3872,22.3021,24.1021
1,9,16,-13.8889,21.8332,2.758,0.6726,2.0853,13.1211,32.4741,22.6105,24.4105
1,9,17,-13.8889,21.7071,2.7821,0.6726,2.1095,13.1011,42.0785,25.2894,27.0894
1,9,18,-13.8889,21.6397,2.7883,0.6726,2.1157,13.0691,44.2183,25.8474,27.6474
1,9,19,-14.4444,21.6132,2.8026,0.6726,2.13,12.9593,45.7546,26.109,27.909
1,9,20,-13.8889,21.5916,2.8283,0.6726,2.1556,13.1534,46.8611,26.5081,28.3081
1,9,21,-13.3333,21.5913,2.81,0.6726,2.1374,13.2313,46.5613,26.5904,28.3904
1,9,22,-12.2222,21.6028,2.7919,0.6726,2.1193,13.4537,45.9372,26.7294,28.5294
1,9,23,-11.6667,21.6129,2.7768,0.6726,2.1042,13.5515,45.5206,26.7829,28.5829
1,9,24,-11.1111,21.6159,2.7758,0.6726,2.1031,13.6854,45.4935,26.92,28.72
1,10,1,-10.5556,21.622,2.7606,0.6726,2.0879,13.7817,44.9502,26.9348,28.7348
1,10,2,-10.5556,21.6232,2.7622,0.6726,2.0896,13.7873,45.1634,26.9951,28.7951
1,10,3,-9.4444,21.6336,2.737,0.6726,2.0643,13.9959,44.0248,26.9989,28.7989
1,10,4,-9.4444,21.6416,2.7344,0.6726,2.0618,13.9948,43.9868,26.9986,28.7986
1,10,5,-11.1111,21.6123,2.7906,0.6726,2.1179,13.7248,46.4549,27.1693,28.9693
1,10,6,-11.1111,21.5918,2.7903,0.6726,2.1177,13.7085,47.0163,27.3159,29.1159
1,10,7,-12.2222,21.5779,2.8171,0.6726,2.1444,13.5074,48.3528,27.3591,29.1591
1,10,8,-12.2222,21.5656,2.8188,0.6726,2.1461,13.5029,48.7672,27.4646,29.2646
1,10,9,-11.6667,21.5819,2.7788,0.6726,2.1062,13.5339,47.2678,27.2624,29.0624
1,10,10,-11.6667,21.6042,2.7504,0.6726,2.0778,13.4677,45.9057,26.935,28.735
1,10,11,-11.1111,21.6289,2.7134,0.6726,2.0407,13.5128,43.8998,26.5697,28.3697
1,10,12,-10.5556,21.6521,2.7078,0.6726,2.0352,13.6516,42.2514,26.25,28.05
1,10,13,-10.5556,21.6652,2.7074,0.6726,2.0348,13.6603,41.4586,26.0246,27.8246
1,10,14,-9.4444,21.6771,2.7055,0.6726,2.0329,13.9398,40.4381,26.02,27.82
1,10,15,-8.8889,21.6867,2.7055,0.6726,2.0329,14.0852,40.2104,26.1034,27.9034
1,10,16,-8.3333,21.6804,2.7055,0.6726,2.0329,14.2186,41.2718,26.5598,28.3598
1,10,17,-8.3333,21.6668,2.7055,0.6726,2.0329,14.2083,42.2702,26.8476,28.6476
1,10,18,-7.7778,21.6644,2.7055,0.6726,2.0329,14.3447,41.9205,26.8853,28.6853
1,10,19,-8.3333,21.6614,2.7055,0.6726,2.0329,14.2043,42.6344,26.9523,28.7523
1,10,20,-7.2222,21.667,2.7055,0.6726,2.0329,14.4847,41.3443,26.859,28.659
1,10,21,-4.4444,21.7012,2.7055,0.6726,2.0329,15.201,38.3775,26.7159,28.5159
1,10,22,0,21.7492,2.7055,0.6726,2.0329,16.342,34.8084,26.8274,28.6274
1,10,23,-3.3333,21.7473,2.7055,0.6726,2.0329,15.5119,38.0681,26.9464,28.7464
1,10,24,-3.3333,21.7195,2.7055,0.6726,2.0329,15.491,38.4526,27.0401,28.8401
1,11,1,-4.4444,21.7095,2.7055,0.6726,2.0329,15.2073,39.8272,27.1575,28.9575
1,11,2,-5.5556,21.6897,2.7055,0.6726,2.0329,14.9161,41.0322,27.2154,29.0154
1,11,3,-6.1111,21.6756,2.7055,0.6726,2.0329,14.7674,41.8622,27.309,29.109
1,11,4,-7.2222,21.6561,2.7299,0.6726,2.0573,14.5407,43.3687,27.4073,29.2073
1,11,5,-7.2222,21.6479,2.7224,0.6726,2.0498,14.515,43.3587,27.413,29.213
1,11,6,-7.7778,21.6427,2.7352,0.6726,2.0626,14.4078,44.0563,27.4471,29.2471
1,11,7,-8.3333,21.6321,2.7411,0.6726,2.0685,14.2791,44.6251,27.4523,29.2523
1,11,8,-8.8889,21.6182,2.7617,0.6726,2.0891,14.1881,45.7504,27.5885,29.3885
1,11,9,-11.1111,21.6106,2.754,0.6726,2.0814,13.6188,45.7138,27.0194,28.8194
1,11,10,-13.3333,21.5923,2.7796,0.6726,2.107,13.1408,46.9848,26.7644,28.5644
1,11,11,-14.4444,21.5668,2.7919,0.6726,2.1193,12.8911,48.6727,26.9296,28.7296
1,11,12,-15,21.5589,2.7905,0.6726,2.1179,12.7467,48.8129,26.8258,28.6258
1,11,13,-14.4444,21.5929,2.7544,0.6726,2.0818,12.7926,45.065,25.9631,27.7631
1,11,14,-14.4444,21.5839,2.8008,0.6726,2.1282,12.9316,48.4675,26.8685,28.6685
1,11,15,-14.4444,21.6129,2.7888,0.6726,2.1162,12.9164,40.2447,24.538,26.338
1,11,16,-15,21.6652,2.8214,0.6726,2.1488,12.9242,39.5271,24.207,26.007
1,11,17,-15,21.6089,2.8535,0.6726,2.1808,12.9793,48.628,26.7068,28.5068
1,11,18,-16.1111,21.5321,2.8909,0.6726,2.2183,12.7736,51.653,27.1558,28.9558
1,11,19,-16.6667,21.5048,2.8927,0.6726,2.2201,12.629,52.8772,27.3353,29.1353
1,11,20,-17.7778,21.4819,2.9289,0.6726,2.2563,12.4658,54.7338,27.492,29.292
1,11,21,-18.3333,21.4654,2.9367,0.6726,2.264,12.3497,55.7926,27.6198,29.4198
1,11,22,-18.8889,21.4539,2.9567,0.6726,2.284,12.2761,56.8157,27.7171,29.5171
1,11,23,-19.4444,21.4363,2.9878,0.6726,2.3152,12.2331,58.1537,27.8705,29.6705
1,11,24,-20,21.4206,3.0092,0.6726,2.3366,12.1623,59.3156,27.9946,29.7946
1,12,1,-20.5556,21.4104,3.0191,0.6726,2.3465,12.0608,60.1199,28.0497,29.8497
1,12,2,-21.1111,21.4024,3.0265,0.6726,2.3538,11.9538,60.9742,28.1244,29.9244
1,12,3,-21.1111,21.3981,3.0288,0.6726,2.3562,11.9578,61.3024,28.2031,30.0031
1,12,4,-21.6667,21.3872,3.0559,0.6726,2.3833,11.9108,62.2828,28.2668,30.0668
1,12,5,-21.6667,21.3824,3.0488,0.6726,2.3762,11.885,62.5139,28.3383,30.1383
1,12,6,-21.6667,21.3816,3.0555,0.6726,2.3829,11.9051,62.7439,28.3841,30.1841
1,12,7,-21.6667,21.3826,3.045,0.6726,2.3724,11.8732,62.6652,28.3863,30.1863
1,12,8,-22.2222,21.3713,3.0709,0.6726,2.3982,11.8228,63.5152,28.4161,30.2161
1,12,9,-21.6667,21.4567,2.9073,0.6726,2.2346,11.4796,53.8312,26.3165,28.1165
1,12,10,-21.1111,21.555,2.8656,0.6726,2.193,11.5403,48.4467,25.09,26.89
1,12,11,-20.5556,21.5999,2.8065,0.6726,2.1339,11.4967,45.662,24.5345,26.3345
1,12,12,-20,21.6234,2.8354,0.6726,2.1628,11.7493,44.0961,24.2228,26.0228
1,12,13,-18.8889,21.6421,2.8417,0.6726,2.1691,12.0485,41.1673,23.6799,25.4799
1,12,14,-18.3333,21.6512,2.8842,0.6726,2.2115,12.3262,39.7566,23.4045,25.2045
1,12,15,-17.7778,21.6642,2.887,0.6726,2.2144,12.4748,37.684,22.9707,24.7707
1,12,16,-17.2222,21.6773,2.8839,0.6726,2.2113,12.6046,37.2266,22.9889,24.7889
1,12,17,-17.7778,21.6065,2.9368,0.6726,2.2642,12.5863,48.3969,25.8423,27.6423
1,12,18,-17.7778,21.5277,2.9468,0.6726,2.2742,12.556,51.2016,26.5312,28.3312
1,12,19,-17.7778,21.5077,2.95,0.6726,2.2773,12.5501,52.3871,26.8335,28.6335
1,12,20,-17.7778,21.4998,2.9446,0.6726,2.2719,12.5276,52.7376,26.9318,28.7318
1,12,21,-17.7778,21.4957,2.9408,0.6726,2.2682,12.513,53.1016,27.0344,28.8344
1,12,22,-17.7778,21.498,2.9206,0.6726,2.248,12.4527,52.989,27.0403,28.8403
1,12,23,-18.3333,21.4891,2.9404,0.6726,2.2677,12.3794,53.9222,27.1205,28.9205
1,12,24,-18.3333,21.4751,2.9547,0.6726,2.282,12.4127,54.7548,27.3107,29.1107
1,13,1,-18.3333,21.4757,2.9368,0.6726,2.2642,12.358,54.7747,27.3493,29.1493
1,13,2,-18.8889,21.4754,2.9366,0.6726,2.264,12.2301,55.0221,27.2831,29.0831
1,13,3,-18.8889,21.4672,2.9476,0.6726,2.275,12.2582,55.7127,27.4448,29.2448
1,13,4,-18.8889,21.4674,2.934,0.6726,2.2614,12.2157,55.664,27.4571,29.2571
1,13,5,-19.4444,21.4564,2.9669,0.6726,2.2942,12.1836,56.6823,27.5304,29.3304
